ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Beschwerde,Z_Kontaktkostenfaktor,Z_Umsatzfaktor,Antwort_Letzte_Kampagne,Alter,Gesamtausgaben
7966,1969, Hochschulabschluss   , Ledig              ,80982.0,1,1,2023-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,56,1191
3112,1987, Master               , Verheiratet        ,22701.0,1,0,2023-05-09,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,38,24
10872,1979, Doktor               , Verheiratet        ,55212.0,0,1,,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,46,1182
2181,1980, Hochschulabschluss   , Verheiratet        ,70617.0,0,0,,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,45,1280
1867,1967, Hochschulabschluss   , Ledig              ,64849.0,0,0,,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,58,1336
1518,1975, Master               , Verheiratet        ,62694.0,1,1,,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,50,749
5734,1984, Doktor               , Verheiratet        ,61917.0,1,1,,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,41,91
2878,1957, Doktor               , Verheiratet        ,67472.0,0,1,,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,68,414
1458,1992, Master               , Verheiratet        ,21059.0,1,0,2024-07-01,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,33,44
7007,1978, Master               , Verheiratet        ,29543.0,2,0,2024-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,47,63
6200,1961, Hochschulabschluss   , Verheiratet        ,75903.0,0,1,2023-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,64,901
1403,1985, Zweiter Studienzyklus, Zusammenlebend     ,34984.0,1,1,2022-06-09,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,38
4827,1966, Doktor               , Ledig              ,54998.0,0,1,2023-10-03,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,59,455
6250,1959, Doktor               , Verwitwet          ,54356.0,0,1,,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,66,775
9291,1969, Master               , Verheiratet        ,34242.0,0,1,,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,56,15
2478,1983, Hochschulabschluss   , Verheiratet        ,25410.0,1,0,,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,42,38
1139,1994, Doktor               , Verheiratet        ,73356.0,0,0,2024-06-02,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,31,1512
5138,1960, Hochschulabschluss   , Zusammenlebend     ,28320.0,0,1,,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,65,43
5393,1987, Hochschulabschluss   , Ledig              ,23763.0,1,0,2022-07-08,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,42
10413,1994, Hochschulabschluss   , Verheiratet        ,72570.0,0,0,,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,31,1089
5015,1986, Master               , Verheiratet        ,34529.0,1,0,,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,39,162
10868,1961, Hochschulabschluss   , Verwitwet          ,70792.0,0,0,2023-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,64,1272
10676,1992, Hochschulabschluss   , Verheiratet        ,63211.0,0,0,2022-02-11,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,33,1173
2495,1984, Master               , Verheiratet        ,83891.0,0,1,,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,41,816
7842,1978, Hochschulabschluss   , Ledig              ,36065.0,1,1,,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,47,74
9955,1964, Hochschulabschluss   , Zusammenlebend     ,39898.0,0,1,2023-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,61,134
6663,1950, Doktor               , Ledig              ,51141.0,0,0,2023-08-07,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,75,157
2162,1986, Hochschulabschluss   , Verheiratet        ,56939.0,0,1,,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,39,561
3434,1961, Hochschulabschluss   , Ledig              ,80872.0,0,0,2024-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,64,1336
7919,1986, Doktor               , Zusammenlebend     ,72335.0,0,0,,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,39,2092
5626,1974, Doktor               , Ledig              ,61798.0,0,0,,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,51,463
6428,1960, Doktor               , Verwitwet          ,76842.0,0,0,2024-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,65,1130
8514,1986, Hochschulabschluss   , Zusammenlebend     ,29478.0,1,0,,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39,20
10448,1966, Hochschulabschluss   , Ledig              ,46998.0,0,1,,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,59,377
2109,2000, Hochschulabschluss   , Ledig              ,96843.0,0,0,,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,25,1544
7530,1960, Doktor               , Verwitwet          ,56551.0,1,1,2024-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,65,138
8925,1975, Master               , Verheiratet        ,70053.0,0,1,2023-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,50,1012
3009,1972, Doktor               , Verwitwet          ,71670.0,0,0,2023-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,53,1766
6355,1988, Hochschulabschluss   , Verheiratet        ,44359.0,1,1,,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,37,45
3517,1962, Hochschulabschluss   , Ledig              ,40887.0,1,1,2023-06-05,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,63,161
1158,1976, Hochschulabschluss   , Geschieden         ,48877.0,0,1,2024-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,49,144
6203,1957, Hochschulabschluss   , Zusammenlebend     ,74485.0,0,0,,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,68,1734
7165,1982, Hochschulabschluss   , Zusammenlebend     ,64474.0,0,1,,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,43,823
3595,1973, Hochschulabschluss   , Zusammenlebend     ,77226.0,0,1,,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,52,1138
8537,1959, Hochschulabschluss   , Verwitwet          ,72643.0,0,0,,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,66,1429
4331,1988, Master               , Zusammenlebend     ,85738.0,0,0,,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,37,1371
6281,1976, Hochschulabschluss   , Geschieden         ,55686.0,0,1,,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,49,982
4338,1993, Hochschulabschluss   , Ledig              ,39062.0,1,0,,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,32,44
2452,1981, Hochschulabschluss   , Zusammenlebend     ,34600.0,1,1,2023-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,44,318
9507,1985, Hochschulabschluss   , Verheiratet        ,40794.0,0,1,2023-07-04,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,40,434
8360,1981, Zweiter Studienzyklus, Verheiratet        ,54690.0,1,1,2023-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,44,198
10311,1979, Hochschulabschluss   , Verheiratet        ,4428.0,0,1,2023-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,46,359
5117,1973, Zweiter Studienzyklus, Verheiratet        ,32632.0,0,0,2022-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,52,576
4867,1978, Doktor               , Ledig              ,38236.0,1,1,,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,47,88
9289,1989, Hochschulabschluss   , Verheiratet        ,36781.0,1,0,2024-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,36,63
10913,1994, Master               , Ledig              ,31385.0,1,0,2022-05-12,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,31,27
3032,1994, Hochschulabschluss   , Verheiratet        ,24570.0,1,0,,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,31,193
8524,1984, Doktor               , Geschieden         ,25509.0,1,0,,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,41,101
3334,1961, Hochschulabschluss   , Verheiratet        ,94642.0,0,0,2024-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,64,2211
4470,1972, Master               , Verheiratet        ,58646.0,0,1,2023-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,53,140
1406,1985, Hochschulabschluss   , Ledig              ,53201.0,1,1,2023-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,40,415
8619,1967, Hochschulabschluss   , Zusammenlebend     ,21994.0,0,1,,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,58,22
10821,1988, Hochschulabschluss   , Verheiratet        ,57113.0,1,1,2023-06-02,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,37,263
4552,2001, Hochschulabschluss   , Verheiratet        ,51373.0,0,0,,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,24,393
898,1996, Hochschulabschluss   , Verheiratet        ,23477.0,1,0,,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,29,147
9797,1966, Hochschulabschluss   , Verheiratet        ,58116.0,0,1,,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,59,443
10949,1973, Doktor               , Geschieden         ,72968.0,0,0,,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,52,1958
8212,1981, Master               , Verheiratet        ,39791.0,0,1,,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,44,174
6248,1957, Master               , Ledig              ,91712.0,0,0,,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,68,2217
10164,1968, Hochschulabschluss   , Ledig              ,94472.0,0,1,2024-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,57,1691
4547,1970, Hochschulabschluss   , Zusammenlebend     ,13672.0,1,1,,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,55,25
6815,1990, Zweiter Studienzyklus, Verheiratet        ,96547.0,0,0,,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,35,809
4122,1985, Hochschulabschluss   , Verheiratet        ,79205.0,0,0,,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,40,895
10841,1985, Doktor               , Zusammenlebend     ,56559.0,0,1,,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,40,484
5370,1983, Doktor               , Verheiratet        ,32644.0,1,0,,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,42,413
176,1990, Zweiter Studienzyklus, Ledig              ,67506.0,0,1,2024-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,35,331
4860,1980, Hochschulabschluss   , Ledig              ,24206.0,1,0,2023-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,45,25
10757,1977, Doktor               , Geschieden         ,28420.0,1,0,,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48,13
4023,1980, Hochschulabschluss   , Verheiratet        ,22979.0,1,0,2022-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,45,115
6679,1976, Hochschulabschluss   , Ledig              ,33279.0,0,0,2024-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,49,16
9923,1982, Master               , Ledig              ,46423.0,1,1,,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,43,92
7181,1987, Hochschulabschluss   , Verheiratet        ,30368.0,0,1,2023-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,52
3599,1980, Hochschulabschluss   , Verheiratet        ,63684.0,0,1,,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,45,1464
405,1974, Hochschulabschluss   , Geschieden         ,41638.0,0,1,,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,51,441
6870,1969, Doktor               , Geschieden         ,68805.0,0,1,,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,56,283
832,1976, Doktor               , Zusammenlebend     ,65814.0,0,1,2024-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,49,747
2002,1968, Hochschulabschluss   , Geschieden         ,71964.0,0,0,,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,57,1870
3657,1996, Hochschulabschluss   , Ledig              ,39146.0,1,0,,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,29,165
500,1987, Hochschulabschluss   , Zusammenlebend     ,96876.0,0,0,2023-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,38,1941
1951,1991, Grundbildung         , Verheiratet        ,34445.0,0,0,,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,34,839
3262,1968, Hochschulabschluss   , Ledig              ,68281.0,0,0,2022-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,57,1655
4102,1985, Zweiter Studienzyklus, Verheiratet        ,37284.0,1,1,,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,40,23
7042,1993, Hochschulabschluss   , Verheiratet        ,36790.0,0,0,2023-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,32,66
10598,1977, Hochschulabschluss   , Zusammenlebend     ,27943.0,1,1,,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,48,37
255,1961, Hochschulabschluss   , Geschieden         ,22263.0,1,1,,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,64,21
2375,1982, Hochschulabschluss   , Zusammenlebend     ,30261.0,1,2,,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,43,22
9829,1988, Hochschulabschluss   , Zusammenlebend     ,28587.0,1,0,2024-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,37,78
6214,1992, Master               , Verheiratet        ,43815.0,1,0,2023-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,33,79
4954,1966, Hochschulabschluss   , Verheiratet        ,48195.0,1,1,,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,59,265
7861,1962, Master               , Verheiratet        ,77027.0,0,1,2024-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,63,1175
4837,1975, Doktor               , Verheiratet        ,71322.0,0,1,,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,50,1305
9423,1989, Master               , Verheiratet        ,32765.0,1,0,,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,36,46
4198,1975, Hochschulabschluss   , Zusammenlebend     ,29672.0,1,1,2023-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50,25
153,1963, Hochschulabschluss   , Geschieden         ,23272.0,0,0,,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,62,46
9323,1959, Master               , Zusammenlebend     ,49912.0,0,1,2022-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,66,874
10001,1995, Zweiter Studienzyklus, Zusammenlebend     ,7500.0,1,0,2022-01-08,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,30,100
3945,1957, Doktor               , Verwitwet          ,68117.0,0,1,2023-10-03,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,68,930
3799,1965, Hochschulabschluss   , Verheiratet        ,67225.0,0,1,,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,60,868
8625,1986, Hochschulabschluss   , Verheiratet        ,17649.0,1,0,2023-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,39,45
3491,1985, Hochschulabschluss   , Zusammenlebend     ,55914.0,0,1,,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,40,1260
983,1994, Hochschulabschluss   , Verheiratet        ,40059.0,1,0,,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,31,414
9119,1960, Hochschulabschluss   , Zusammenlebend     ,60905.0,0,1,2023-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,65,392
4786,1987, Hochschulabschluss   , Verheiratet        ,75330.0,1,1,2022-04-10,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,38,1109
5872,1961, Hochschulabschluss   , Ledig              ,60689.0,0,1,2023-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,64,639
6568,1994, Hochschulabschluss   , Verheiratet        ,38680.0,1,0,,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,31,79
5628,1992, Hochschulabschluss   , Zusammenlebend     ,61416.0,0,0,2023-08-02,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,33,1665
5631,2001, Hochschulabschluss   , Ledig              ,49767.0,0,0,2023-02-05,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,24,692
4974,1980, Hochschulabschluss   , Ledig              ,83273.0,1,2,,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,45,1392
8416,1991, Hochschulabschluss   , Verheiratet        ,29009.0,1,0,,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,34,44
5454,1989, Master               , Verheiratet        ,45057.0,1,0,2023-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,36,50
4095,1981, Hochschulabschluss   , Verheiratet        ,37150.0,1,0,2022-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,44,467
5474,1980, Hochschulabschluss   , Ledig              ,43020.0,1,0,,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,45,223
4268,1969, Hochschulabschluss   , Verheiratet        ,53154.0,0,1,2024-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,56,158
10701,1983, Hochschulabschluss   , Verheiratet        ,65308.0,0,0,2023-11-09,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,42,1211
3507,1980, Hochschulabschluss   , Ledig              ,76467.0,1,0,,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,45,1575
2079,1957, Zweiter Studienzyklus, Verheiratet        ,81044.0,0,0,,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,68,1208
626,1961, Hochschulabschluss   , Verheiratet        ,32871.0,1,1,2023-09-03,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,64,43
4426,1985, Hochschulabschluss   , Ledig              ,55801.0,1,1,,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,40,527
2591,1969, Hochschulabschluss   , Verwitwet          ,76320.0,0,1,,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,56,932
10509,1965, Master               , Ledig              ,36927.0,1,1,2024-02-06,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,60,71
6382,1963, Hochschulabschluss   , Zusammenlebend     ,48794.0,1,1,,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,62,54
6673,1975, Hochschulabschluss   , Ledig              ,23478.0,0,0,,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,50,129
7441,1983, Hochschulabschluss   , Geschieden         ,71128.0,1,0,2022-06-10,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,42,1615
1071,1986, Doktor               , Geschieden         ,70179.0,0,1,,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,39,1034
10061,1960, Hochschulabschluss   , Verheiratet        ,59462.0,0,1,2023-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,65,1088
7187,1979, Master               , Zusammenlebend     ,51381.5,1,1,,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,46,721
8775,1979, Hochschulabschluss   , Zusammenlebend     ,38361.0,1,0,,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,46,137
1612,1991, Doktor               , Ledig              ,51381.5,1,0,,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,34,47
2345,1992, Doktor               , Zusammenlebend     ,70038.0,0,0,,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,33,1244
322,1988, Hochschulabschluss   , Zusammenlebend     ,42554.0,1,1,2023-12-01,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,37,41
10897,1984, Hochschulabschluss   , Verheiratet        ,67445.0,0,1,2022-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,41,1174
123,1961, Hochschulabschluss   , Verwitwet          ,67046.0,0,1,2023-06-01,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,64,993
6103,1958, Hochschulabschluss   , Verheiratet        ,42192.0,0,0,2023-06-09,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,67,100
7899,1962, Doktor               , Verheiratet        ,77610.0,0,1,,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,63,1680
10500,1994, Hochschulabschluss   , Verheiratet        ,31761.0,1,0,2024-05-04,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,31,98
1655,1989, Hochschulabschluss   , Zusammenlebend     ,34350.0,1,0,,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,48
2406,1959, Hochschulabschluss   , Zusammenlebend     ,54591.0,0,1,2023-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,66,519
2712,1966, Hochschulabschluss   , Verheiratet        ,71866.0,0,1,,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,59,715
5517,1979, Hochschulabschluss   , Verheiratet        ,25293.0,1,0,,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,46,37
10643,1997, Doktor               , Ledig              ,42000.0,0,0,2023-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,28,653
2254,1993, Hochschulabschluss   , Verheiratet        ,69520.0,0,0,2023-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,32,1455
10281,1980, Hochschulabschluss   , Geschieden         ,64713.0,1,0,2024-07-02,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,45,602
6958,1987, Master               , Verheiratet        ,27889.0,1,0,2023-05-07,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,38,26
954,1970, Grundbildung         , Verwitwet          ,22123.0,0,0,,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,55,102
5079,1981, Hochschulabschluss   , Verheiratet        ,51381.5,1,1,2023-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,44,97
10339,1964, Master               , Zusammenlebend     ,51381.5,0,1,,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,61,207
4643,1983, Hochschulabschluss   , Verheiratet        ,27803.0,1,0,,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,176
3117,1965, Hochschulabschluss   , Ledig              ,51381.5,0,1,,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,60,450
6497,1970, Hochschulabschluss   , Verheiratet        ,51651.0,0,1,2022-07-11,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,55,433
5396,1998, Hochschulabschluss   , Verheiratet        ,68487.0,0,0,,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,27,1366
5250,1953, Master               , Verwitwet          ,51381.5,0,0,,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,72,1564
1052,1979, Hochschulabschluss   , Verheiratet        ,56796.0,0,1,,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,46,1001
2802,2002, Zweiter Studienzyklus, Verheiratet        ,87000.0,0,0,,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,23,961
